LineId,Date,Time,Pid,Tid,Level,Component,Content,EventId,EventTemplate,Timestamp,dataset,Process,FormattedTime,Month,PID,Logrecord,ADDR,LogLevel,TimeEpoch,Cluster
1453,81111,51517,20834.0,,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-6618090096819679591 src: /10.251.214.67:58610 dest: /10.251.214.67:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,2011-08-11 05:15:17,HDFS_2k_cleaned.csv,,05:15:17,,,,,1.0,1313039717,37
1454,81111,51555,27.0,,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.42.16:50010 is added to blk_-3253005280055520211 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,2011-08-11 05:15:55,HDFS_2k_cleaned.csv,,05:15:55,,,,,1.0,1313039755,38
1455,81111,51726,20622.0,,INFO,dfs.DataNode$PacketResponder,Received block blk_-6832799704680039005 of size 67108864 from /10.250.17.225,E11,Received block blk_<*> of size <*> from /<*>,2011-08-11 05:17:26,HDFS_2k_cleaned.csv,,05:17:26,,,,,1.0,1313039846,37
1456,81111,51744,33.0,,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.65.203:50010 is added to blk_4777657900314457675 size 3546628,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,2011-08-11 05:17:44,HDFS_2k_cleaned.csv,,05:17:44,,,,,1.0,1313039864,38
1457,81111,51819,20803.0,,INFO,dfs.DataNode$PacketResponder,Received block blk_-6464892000340112134 of size 67108864 from /10.250.5.161,E11,Received block blk_<*> of size <*> from /<*>,2011-08-11 05:18:19,HDFS_2k_cleaned.csv,,05:18:19,,,,,1.0,1313039899,37
1458,81111,51953,20767.0,,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-8435779070374485499 terminating,E10,PacketResponder <*> for block blk_<*> terminating,2011-08-11 05:19:53,HDFS_2k_cleaned.csv,,05:19:53,,,,,1.0,1313039993,37
1459,81111,52017,20779.0,,INFO,dfs.DataNode$PacketResponder,Received block blk_8993862241777591326 of size 67108864 from /10.250.15.240,E11,Received block blk_<*> of size <*> from /<*>,2011-08-11 05:20:17,HDFS_2k_cleaned.csv,,05:20:17,,,,,1.0,1313040017,37
1460,81111,52103,20872.0,,INFO,dfs.DataNode$DataXceiver,Receiving block blk_8452214765874767801 src: /10.251.38.197:60409 dest: /10.251.38.197:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,2011-08-11 05:21:03,HDFS_2k_cleaned.csv,,05:21:03,,,,,1.0,1313040063,37
1461,81111,52348,31.0,,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.90.239:50010 is added to blk_-2281067667503210140 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,2011-08-11 05:23:48,HDFS_2k_cleaned.csv,,05:23:48,,,,,1.0,1313040228,38
1462,81111,52507,21174.0,,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-4424971182856566289 terminating,E10,PacketResponder <*> for block blk_<*> terminating,2011-08-11 05:25:07,HDFS_2k_cleaned.csv,,05:25:07,,,,,1.0,1313040307,37
1463,81111,52633,21162.0,,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_2040222317555585426 terminating,E10,PacketResponder <*> for block blk_<*> terminating,2011-08-11 05:26:33,HDFS_2k_cleaned.csv,,05:26:33,,,,,1.0,1313040393,37
1464,81111,52716,20795.0,,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-663653551898848389 src: /10.251.203.149:42756 dest: /10.251.203.149:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,2011-08-11 05:27:16,HDFS_2k_cleaned.csv,,05:27:16,,,,,1.0,1313040436,37
1465,81111,52803,21053.0,,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-5836693155656083066 src: /10.251.214.67:41233 dest: /10.251.214.67:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,2011-08-11 05:28:03,HDFS_2k_cleaned.csv,,05:28:03,,,,,1.0,1313040483,37
1466,81111,52812,21102.0,,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-7228803354694123939 src: /10.251.195.70:50389 dest: /10.251.195.70:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,2011-08-11 05:28:12,HDFS_2k_cleaned.csv,,05:28:12,,,,,1.0,1313040492,37
1467,81111,52842,21012.0,,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_2953550760670423417 terminating,E10,PacketResponder <*> for block blk_<*> terminating,2011-08-11 05:28:42,HDFS_2k_cleaned.csv,,05:28:42,,,,,1.0,1313040522,37
1468,81111,52846,21358.0,,INFO,dfs.DataNode$PacketResponder,Received block blk_5348548743130215090 of size 67108864 from /10.251.39.179,E11,Received block blk_<*> of size <*> from /<*>,2011-08-11 05:28:46,HDFS_2k_cleaned.csv,,05:28:46,,,,,1.0,1313040526,37
1469,81111,52853,20914.0,,INFO,dfs.DataNode$PacketResponder,Received block blk_7413830214932763926 of size 67108864 from /10.251.125.174,E11,Received block blk_<*> of size <*> from /<*>,2011-08-11 05:28:53,HDFS_2k_cleaned.csv,,05:28:53,,,,,1.0,1313040533,37
1470,81111,53001,20539.0,,INFO,dfs.DataNode$PacketResponder,Received block blk_6329639726609402522 of size 67108864 from /10.251.107.19,E11,Received block blk_<*> of size <*> from /<*>,2011-08-11 05:30:01,HDFS_2k_cleaned.csv,,05:30:01,,,,,1.0,1313040601,37
1471,81111,53010,30.0,,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand5/_temporary/_task_200811101024_0011_m_001408_0/part-01408. blk_6601059760261449131,E7,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,2011-08-11 05:30:10,HDFS_2k_cleaned.csv,,05:30:10,,,,,1.0,1313040610,38
1472,81111,53158,21003.0,,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-5439682406172672049 src: /10.251.42.207:36091 dest: /10.251.42.207:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,2011-08-11 05:31:58,HDFS_2k_cleaned.csv,,05:31:58,,,,,1.0,1313040718,37
1473,81111,53245,21296.0,,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-7492294065771709299 src: /10.251.203.149:41058 dest: /10.251.203.149:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,2011-08-11 05:32:45,HDFS_2k_cleaned.csv,,05:32:45,,,,,1.0,1313040765,37
1474,81111,53325,30.0,,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.39.144:50010 is added to blk_1526403491950199810 size 3534443,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,2011-08-11 05:33:25,HDFS_2k_cleaned.csv,,05:33:25,,,,,1.0,1313040805,38
1475,81111,53347,21024.0,,INFO,dfs.DataNode$PacketResponder,Received block blk_8902425017314766082 of size 67108864 from /10.251.26.131,E11,Received block blk_<*> of size <*> from /<*>,2011-08-11 05:33:47,HDFS_2k_cleaned.csv,,05:33:47,,,,,1.0,1313040827,37
1476,81111,53359,28.0,,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand5/_temporary/_task_200811101024_0011_m_001730_0/part-01730. blk_6400082566804273401,E7,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,2011-08-11 05:33:59,HDFS_2k_cleaned.csv,,05:33:59,,,,,1.0,1313040839,38
1477,81111,53400,21069.0,,INFO,dfs.DataNode$DataXceiver,Receiving block blk_6400082566804273401 src: /10.251.38.214:42160 dest: /10.251.38.214:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,2011-08-11 05:34:00,HDFS_2k_cleaned.csv,,05:34:00,,,,,1.0,1313040840,37
1478,81111,53431,20804.0,,INFO,dfs.DataNode$PacketResponder,Received block blk_4989329877491629543 of size 67108864 from /10.250.15.67,E11,Received block blk_<*> of size <*> from /<*>,2011-08-11 05:34:31,HDFS_2k_cleaned.csv,,05:34:31,,,,,1.0,1313040871,37
1479,81111,53619,21091.0,,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-6608350831463251448 src: /10.251.107.196:43317 dest: /10.251.107.196:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,2011-08-11 05:36:19,HDFS_2k_cleaned.csv,,05:36:19,,,,,1.0,1313040979,37
1480,81111,53916,21341.0,,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-5580322334454533924 terminating,E10,PacketResponder <*> for block blk_<*> terminating,2011-08-11 05:39:16,HDFS_2k_cleaned.csv,,05:39:16,,,,,1.0,1313041156,37
1481,81111,53932,21163.0,,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_7500282100357271699 terminating,E10,PacketResponder <*> for block blk_<*> terminating,2011-08-11 05:39:32,HDFS_2k_cleaned.csv,,05:39:32,,,,,1.0,1313041172,37
1482,81111,53958,21262.0,,INFO,dfs.DataNode$DataXceiver,Receiving block blk_8087142318511408355 src: /10.250.15.67:55334 dest: /10.250.15.67:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,2011-08-11 05:39:58,HDFS_2k_cleaned.csv,,05:39:58,,,,,1.0,1313041198,37
1483,81111,54004,21237.0,,INFO,dfs.DataNode$PacketResponder,Received block blk_-997605125898553536 of size 67108864 from /10.251.30.179,E11,Received block blk_<*> of size <*> from /<*>,2011-08-11 05:40:04,HDFS_2k_cleaned.csv,,05:40:04,,,,,1.0,1313041204,37
1484,81111,54018,33.0,,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.106.37:50010 is added to blk_-4510259260131940043 size 3552141,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,2011-08-11 05:40:18,HDFS_2k_cleaned.csv,,05:40:18,,,,,1.0,1313041218,38
1485,81111,54135,21577.0,,INFO,dfs.DataNode$PacketResponder,Received block blk_2270593866672608129 of size 67108864 from /10.250.11.53,E11,Received block blk_<*> of size <*> from /<*>,2011-08-11 05:41:35,HDFS_2k_cleaned.csv,,05:41:35,,,,,1.0,1313041295,37
1486,81111,54310,21173.0,,INFO,dfs.DataNode$PacketResponder,Received block blk_6685663454079607598 of size 10157271 from /10.251.66.3,E11,Received block blk_<*> of size <*> from /<*>,2011-08-11 05:43:10,HDFS_2k_cleaned.csv,,05:43:10,,,,,1.0,1313041390,37
1487,81111,54323,35.0,,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.30.179:50010 is added to blk_-4347054230277727863 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,2011-08-11 05:43:23,HDFS_2k_cleaned.csv,,05:43:23,,,,,1.0,1313041403,38
1488,81111,54342,20995.0,,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-1067234447809438340 terminating,E10,PacketResponder <*> for block blk_<*> terminating,2011-08-11 05:43:42,HDFS_2k_cleaned.csv,,05:43:42,,,,,1.0,1313041422,37
1489,81111,54443,21162.0,,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-1096621677333075077 terminating,E10,PacketResponder <*> for block blk_<*> terminating,2011-08-11 05:44:43,HDFS_2k_cleaned.csv,,05:44:43,,,,,1.0,1313041483,37
1490,81111,54449,26.0,,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.125.193:50010 is added to blk_-8657800226489501791 size 3550839,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,2011-08-11 05:44:49,HDFS_2k_cleaned.csv,,05:44:49,,,,,1.0,1313041489,38
1491,81111,54504,21552.0,,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_2151150262081352617 terminating,E10,PacketResponder <*> for block blk_<*> terminating,2011-08-11 05:45:04,HDFS_2k_cleaned.csv,,05:45:04,,,,,1.0,1313041504,37
1492,81111,54731,29.0,,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_3280859030919654043 is added to invalidSet of 10.251.214.130:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,2011-08-11 05:47:31,HDFS_2k_cleaned.csv,,05:47:31,,,,,1.0,1313041651,38
1493,81111,54811,21215.0,,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-6811828069408410657 terminating,E10,PacketResponder <*> for block blk_<*> terminating,2011-08-11 05:48:11,HDFS_2k_cleaned.csv,,05:48:11,,,,,1.0,1313041691,37
1494,81111,54914,21234.0,,INFO,dfs.DataNode$PacketResponder,Received block blk_4967370797322420259 of size 67108864 from /10.251.39.192,E11,Received block blk_<*> of size <*> from /<*>,2011-08-11 05:49:14,HDFS_2k_cleaned.csv,,05:49:14,,,,,1.0,1313041754,37
1495,81111,55147,28.0,,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.127.243:50010 is added to blk_-719178972315562824 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,2011-08-11 05:51:47,HDFS_2k_cleaned.csv,,05:51:47,,,,,1.0,1313041907,38
1496,81111,55219,33.0,,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.67.4:50010 is added to blk_9093176996492793041 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,2011-08-11 05:52:19,HDFS_2k_cleaned.csv,,05:52:19,,,,,1.0,1313041939,38
1497,81111,55444,21503.0,,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-7200400342436668240 terminating,E10,PacketResponder <*> for block blk_<*> terminating,2011-08-11 05:54:44,HDFS_2k_cleaned.csv,,05:54:44,,,,,1.0,1313042084,37
1498,81111,55501,21608.0,,INFO,dfs.DataNode$PacketResponder,Received block blk_7213990003235926706 of size 67108864 from /10.250.11.100,E11,Received block blk_<*> of size <*> from /<*>,2011-08-11 05:55:01,HDFS_2k_cleaned.csv,,05:55:01,,,,,1.0,1313042101,37
1499,81111,55640,28.0,,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.7.32:50010 is added to blk_-2125743956855238111 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,2011-08-11 05:56:40,HDFS_2k_cleaned.csv,,05:56:40,,,,,1.0,1313042200,38
1500,81111,55936,28.0,,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.7.244:50010 is added to blk_-4875138366845786590 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,2011-08-11 05:59:36,HDFS_2k_cleaned.csv,,05:59:36,,,,,1.0,1313042376,38
1501,81111,60015,21733.0,,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_2508619583759354778 terminating,E10,PacketResponder <*> for block blk_<*> terminating,2011-08-11 06:00:15,HDFS_2k_cleaned.csv,,06:00:15,,,,,1.0,1313042415,37
1502,81111,60043,32.0,,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.7.244:50010 is added to blk_6095704128062577668 size 28484260,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,2011-08-11 06:00:43,HDFS_2k_cleaned.csv,,06:00:43,,,,,1.0,1313042443,38
1503,81111,60104,21535.0,,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_6123232805286187512 terminating,E10,PacketResponder <*> for block blk_<*> terminating,2011-08-11 06:01:04,HDFS_2k_cleaned.csv,,06:01:04,,,,,1.0,1313042464,37
1504,81111,60154,21461.0,,INFO,dfs.DataNode$DataXceiver,Receiving block blk_6413965758113058023 src: /10.251.199.150:45184 dest: /10.251.199.150:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,2011-08-11 06:01:54,HDFS_2k_cleaned.csv,,06:01:54,,,,,1.0,1313042514,37
1117,81111,626,17362.0,,INFO,dfs.DataNode$DataXceiver,10.251.91.84:50010 Served block blk_-8915491531889006304 to /10.251.91.84,E1,<*>:<*> Served block blk_<*> to /<*>,2011-08-11 06:02:06,HDFS_2k_cleaned.csv,,00:06:26,,,,,1.0,1313042526,37
1505,81111,60244,28.0,,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.197.226:50010 is added to blk_7275457888263057111 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,2011-08-11 06:02:44,HDFS_2k_cleaned.csv,,06:02:44,,,,,1.0,1313042564,38
1506,81111,60510,21849.0,,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_6818232325322327288 terminating,E10,PacketResponder <*> for block blk_<*> terminating,2011-08-11 06:05:10,HDFS_2k_cleaned.csv,,06:05:10,,,,,1.0,1313042710,37
1507,81111,61043,21809.0,,INFO,dfs.DataNode$PacketResponder,Received block blk_-5954527587435406374 of size 67108864 from /10.251.106.10,E11,Received block blk_<*> of size <*> from /<*>,2011-08-11 06:10:43,HDFS_2k_cleaned.csv,,06:10:43,,,,,1.0,1313043043,37
1508,81111,61200,21837.0,,INFO,dfs.DataNode$PacketResponder,Received block blk_-4358842839092719327 of size 67108864 from /10.250.15.67,E11,Received block blk_<*> of size <*> from /<*>,2011-08-11 06:12:00,HDFS_2k_cleaned.csv,,06:12:00,,,,,1.0,1313043120,37
1509,81111,61202,22063.0,,INFO,dfs.DataNode$PacketResponder,Received block blk_1489031087420498797 of size 67108864 from /10.251.71.193,E11,Received block blk_<*> of size <*> from /<*>,2011-08-11 06:12:02,HDFS_2k_cleaned.csv,,06:12:02,,,,,1.0,1313043122,37
1510,81111,61534,21779.0,,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-615578808743808725 terminating,E10,PacketResponder <*> for block blk_<*> terminating,2011-08-11 06:15:34,HDFS_2k_cleaned.csv,,06:15:34,,,,,1.0,1313043334,37
1511,81111,61549,21862.0,,INFO,dfs.DataNode$PacketResponder,Received block blk_4588471931728384541 of size 67108864 from /10.251.90.81,E11,Received block blk_<*> of size <*> from /<*>,2011-08-11 06:15:49,HDFS_2k_cleaned.csv,,06:15:49,,,,,1.0,1313043349,37
1512,81111,61602,31.0,,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/randtxt5/_temporary/_task_200811101024_0012_m_001192_0/part-01192. blk_7720864196601815614,E7,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,2011-08-11 06:16:02,HDFS_2k_cleaned.csv,,06:16:02,,,,,1.0,1313043362,38
1513,81111,61707,21528.0,,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-9098645110390099509 terminating,E10,PacketResponder <*> for block blk_<*> terminating,2011-08-11 06:17:07,HDFS_2k_cleaned.csv,,06:17:07,,,,,1.0,1313043427,37
1514,81111,61713,26.0,,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.109.209:50010 is added to blk_1129715194117079802 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,2011-08-11 06:17:13,HDFS_2k_cleaned.csv,,06:17:13,,,,,1.0,1313043433,38
1515,81111,61730,32.0,,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/randtxt5/_temporary/_task_200811101024_0012_m_000900_0/part-00900. blk_6690143611140381289,E7,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,2011-08-11 06:17:30,HDFS_2k_cleaned.csv,,06:17:30,,,,,1.0,1313043450,38
1516,81111,61739,21895.0,,INFO,dfs.DataNode$PacketResponder,Received block blk_7463248820468902190 of size 67108864 from /10.251.91.15,E11,Received block blk_<*> of size <*> from /<*>,2011-08-11 06:17:39,HDFS_2k_cleaned.csv,,06:17:39,,,,,1.0,1313043459,37
1517,81111,61857,17075.0,,INFO,dfs.DataNode$PacketResponder,Received block blk_3961831045048378097 of size 67108864 from /10.251.39.160,E11,Received block blk_<*> of size <*> from /<*>,2011-08-11 06:18:57,HDFS_2k_cleaned.csv,,06:18:57,,,,,1.0,1313043537,-1
1518,81111,61900,21890.0,,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-6220821375880228145 terminating,E10,PacketResponder <*> for block blk_<*> terminating,2011-08-11 06:19:00,HDFS_2k_cleaned.csv,,06:19:00,,,,,1.0,1313043540,37
1519,81111,61909,26.0,,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.66.192:50010 is added to blk_-4405302133414008227 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,2011-08-11 06:19:09,HDFS_2k_cleaned.csv,,06:19:09,,,,,1.0,1313043549,38
1520,81111,61921,21913.0,,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_8854625173826438305 terminating,E10,PacketResponder <*> for block blk_<*> terminating,2011-08-11 06:19:21,HDFS_2k_cleaned.csv,,06:19:21,,,,,1.0,1313043561,37
1521,81111,61926,22010.0,,INFO,dfs.DataNode$PacketResponder,Received block blk_8699194381234371727 of size 67108864 from /10.251.214.67,E11,Received block blk_<*> of size <*> from /<*>,2011-08-11 06:19:26,HDFS_2k_cleaned.csv,,06:19:26,,,,,1.0,1313043566,37
1522,81111,62002,21694.0,,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-8389657728641837382 terminating,E10,PacketResponder <*> for block blk_<*> terminating,2011-08-11 06:20:02,HDFS_2k_cleaned.csv,,06:20:02,,,,,1.0,1313043602,37
1523,81111,62029,21573.0,,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-5145508449157510071 src: /10.251.203.246:48508 dest: /10.251.203.246:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,2011-08-11 06:20:29,HDFS_2k_cleaned.csv,,06:20:29,,,,,1.0,1313043629,37
1524,81111,62038,34.0,,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.215.50:50010 is added to blk_6675543598756975559 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,2011-08-11 06:20:38,HDFS_2k_cleaned.csv,,06:20:38,,,,,1.0,1313043638,38
1525,81111,62102,22250.0,,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-8364400144313355814 terminating,E10,PacketResponder <*> for block blk_<*> terminating,2011-08-11 06:21:02,HDFS_2k_cleaned.csv,,06:21:02,,,,,1.0,1313043662,37
1526,81111,62238,21812.0,,INFO,dfs.DataNode$DataXceiver,Receiving block blk_6108023147232847992 src: /10.251.42.9:43819 dest: /10.251.42.9:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,2011-08-11 06:22:38,HDFS_2k_cleaned.csv,,06:22:38,,,,,1.0,1313043758,37
1527,81111,62311,35.0,,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.66.102:50010 is added to blk_-1932467763723526131 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,2011-08-11 06:23:11,HDFS_2k_cleaned.csv,,06:23:11,,,,,1.0,1313043791,38
1528,81111,62353,22087.0,,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-8834022217832819265 src: /10.251.105.189:53216 dest: /10.251.105.189:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,2011-08-11 06:23:53,HDFS_2k_cleaned.csv,,06:23:53,,,,,1.0,1313043833,37
1529,81111,62628,35.0,,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/randtxt5/_temporary/_task_200811101024_0012_m_001314_0/part-01314. blk_5872617224009342667,E7,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,2011-08-11 06:26:28,HDFS_2k_cleaned.csv,,06:26:28,,,,,1.0,1313043988,38
1530,81111,62735,22030.0,,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_4877808040461609832 terminating,E10,PacketResponder <*> for block blk_<*> terminating,2011-08-11 06:27:35,HDFS_2k_cleaned.csv,,06:27:35,,,,,1.0,1313044055,37
1531,81111,62905,21843.0,,INFO,dfs.DataNode$PacketResponder,Received block blk_3049351456771045311 of size 67108864 from /10.251.199.159,E11,Received block blk_<*> of size <*> from /<*>,2011-08-11 06:29:05,HDFS_2k_cleaned.csv,,06:29:05,,,,,1.0,1313044145,37
1532,81111,62911,22258.0,,INFO,dfs.DataNode$PacketResponder,Received block blk_1247599917761164561 of size 67108864 from /10.251.37.240,E11,Received block blk_<*> of size <*> from /<*>,2011-08-11 06:29:11,HDFS_2k_cleaned.csv,,06:29:11,,,,,1.0,1313044151,37
1533,81111,63053,21803.0,,INFO,dfs.DataNode$PacketResponder,Received block blk_2616961363639592748 of size 67108864 from /10.251.202.134,E11,Received block blk_<*> of size <*> from /<*>,2011-08-11 06:30:53,HDFS_2k_cleaned.csv,,06:30:53,,,,,1.0,1313044253,37
1534,81111,63138,27.0,,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/randtxt5/_temporary/_task_200811101024_0012_m_001529_0/part-01529. blk_-826920518336899809,E7,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,2011-08-11 06:31:38,HDFS_2k_cleaned.csv,,06:31:38,,,,,1.0,1313044298,38
1535,81111,63241,22074.0,,INFO,dfs.DataNode$PacketResponder,Received block blk_-3436382429367583573 of size 67108864 from /10.251.107.19,E11,Received block blk_<*> of size <*> from /<*>,2011-08-11 06:32:41,HDFS_2k_cleaned.csv,,06:32:41,,,,,1.0,1313044361,37
1536,81111,63244,22352.0,,INFO,dfs.DataNode$DataXceiver,Receiving block blk_2824047463816148563 src: /10.251.42.84:35776 dest: /10.251.42.84:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,2011-08-11 06:32:44,HDFS_2k_cleaned.csv,,06:32:44,,,,,1.0,1313044364,37
1537,81111,63302,21914.0,,INFO,dfs.DataNode$PacketResponder,Received block blk_-9211699406261033878 of size 67108864 from /10.251.30.85,E11,Received block blk_<*> of size <*> from /<*>,2011-08-11 06:33:02,HDFS_2k_cleaned.csv,,06:33:02,,,,,1.0,1313044382,37
1538,81111,63305,30.0,,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.214.67:50010 is added to blk_-5961895238114806886 size 28508403,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,2011-08-11 06:33:05,HDFS_2k_cleaned.csv,,06:33:05,,,,,1.0,1313044385,38
